Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C23,C24,C25,C26
0,2,1,33.079354838709676,13.0,282.0,37.0,2.0,9.0,31.0,1,1,19.0,0,51,839,677,11,3,621,2,1,194,543,764,7,2,478,743,0,329,123,1,784,1,479,19,356
1,5,0,14.0,5.0,1303.0,6.0,31.0,15.0,29.0,0,5,5.0,0,76,1060,215,1,4,356,2,1,194,674,1137,597,2,452,492,8,155,188,3,591,0,174,23,475
0,40,53,1.0,2.0,7.0,2.0,64.0,2.0,2.0,1,1,2.0,0,101,566,592,1,3,201,2,1,562,400,762,575,13,379,764,8,179,22,3,607,0,469,7,267
0,0,-1,1.0,8.062697910069664,3201.0,78.0,1.0,6.0,68.0,0,1,11.784673844205193,33,103,633,872,11,3,1043,17,1,853,6,760,710,13,66,216,7,440,123,1,1062,5,531,19,356
0,1,5,2.0,4.0,529.0,5.0,7.0,4.0,116.0,1,3,4.0,0,74,1070,819,1,3,191,2,1,783,579,1078,21,9,398,621,8,387,123,1,1,3,162,19,356
0,4,1,2.0,6.0,334.0,25.0,4.0,22.0,62.0,1,1,6.0,33,52,11,419,11,0,498,17,1,233,698,70,758,2,804,439,8,174,22,2,911,0,655,0,436
0,0,5,27.0,1.0,9063.0,209.0,1.0,2.0,9.0,0,1,1.0,55,53,203,15,1,5,752,17,1,486,0,1099,189,2,329,154,7,468,22,0,880,10,299,1,159
0,0,-1,32.0,21.0,1509.0,73.0,3.0,48.0,175.0,0,2,36.0,0,150,317,675,1,5,660,2,1,729,234,1083,353,14,573,976,8,251,107,2,807,2,198,3,25
0,32,0,10.0,3.0,555.0,5.0,35.0,5.0,5.0,1,1,3.0,33,12,961,221,1,5,67,2,1,713,141,1012,690,13,273,60,4,188,130,3,738,1,340,27,532
1,47,82,4.0,4.0,4471.0,12.0,8.0,4.0,40.0,5,3,4.0,26,129,1228,391,11,4,720,15,1,294,465,858,216,2,741,265,8,525,123,1,530,0,528,19,356
0,1,247,34.0,21.0,637.0,29.0,6.0,28.0,104.0,1,2,23.0,56,91,681,416,1,3,452,2,1,755,667,227,502,13,336,1008,3,404,18,3,111,7,174,17,149
0,47,0,1.0,3.0,2.0,146.92563081009297,0.0,3.0,3.0,5,0,3.0,43,5,918,396,1,3,128,17,1,194,56,168,462,2,796,1104,5,230,123,1,386,8,653,19,356
0,0,10,123.0,7.0,1660.0,209.0,5.0,25.0,137.0,0,1,18.0,33,31,905,822,1,3,1012,1,1,5,822,314,160,2,705,1155,8,91,22,3,364,1,150,27,435
0,0,598,1.0,1.0,6492.0,130.0,7.0,1.0,81.0,0,1,1.0,43,133,887,260,11,3,516,2,1,135,781,26,524,16,226,1114,8,504,123,1,81,1,417,19,356
0,47,0,1.0,8.062697910069664,56622.0,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,51,140,178,1,5,704,2,0,384,136,34,97,8,475,619,4,200,123,1,1196,0,204,19,356
0,1,0,6.0,2.0,1262.0,18.0,2.0,10.0,10.0,0,1,2.0,0,228,487,892,1,6,264,2,1,745,773,768,54,3,327,291,0,43,23,3,372,1,346,27,52
1,47,1,33.079354838709676,8.062697910069664,25394.0,146.92563081009297,13.710388247639035,10.0,126.76285414480587,5,30,11.784673844205193,0,96,1070,819,13,3,702,17,1,194,664,1078,549,3,197,621,5,15,123,1,1,7,162,19,356
0,47,4,33.079354838709676,8.062697910069664,14764.0,146.92563081009297,0.0,13.0,55.0,5,0,11.784673844205193,26,51,389,433,1,5,366,2,1,194,125,143,4,2,137,733,5,374,123,1,147,8,210,19,356
0,47,0,4.0,4.0,31855.0,178.0,1.0,21.0,168.0,5,0,4.0,12,161,145,523,1,3,1013,15,1,584,732,617,349,2,166,944,0,385,123,1,939,2,531,19,356
1,13,19,18.0,18.0,1382.0,57.0,65.0,40.0,214.0,0,7,18.0,56,66,164,176,5,6,168,5,1,734,676,489,247,13,730,817,8,88,123,1,575,7,547,19,356
0,2,-1,124.0,27.0,2.0,5.0,2.0,25.0,89.0,1,1,5.0,0,126,1174,555,11,5,136,2,1,371,431,381,723,3,47,789,8,2,22,0,637,1,66,32,410
1,3,1594,33.079354838709676,0.0,27.0,0.0,3.0,0.0,0.0,2,2,0.0,33,77,1227,45,1,4,838,17,1,226,621,366,745,2,723,105,4,263,64,3,538,0,174,0,149
0,0,26,6.0,20.0,8796.0,419.0,3.0,16.0,155.0,0,1,20.0,0,12,882,555,1,4,107,2,1,677,574,1052,168,9,684,912,4,208,163,0,471,0,66,27,405
0,1,0,36.0,21.0,637.0,29.0,6.0,29.0,104.0,1,2,23.0,0,91,681,416,1,3,452,2,1,755,667,227,502,2,53,1008,3,404,18,2,111,2,174,17,149
0,47,-1,33.079354838709676,8.062697910069664,21918.0,25.0,2.0,0.0,16.0,5,1,11.784673844205193,0,40,1010,389,11,2,1008,2,1,740,596,549,274,12,716,136,0,134,123,1,527,9,77,19,356
1,47,-1,33.079354838709676,8.062697910069664,1605.0,53.0,34.0,0.0,46.0,5,3,11.784673844205193,0,30,1196,381,1,3,1062,17,1,702,59,303,680,3,786,674,4,493,105,2,197,7,652,24,246
0,47,0,17.0,2.0,14678.315844700945,146.92563081009297,0.0,2.0,2.0,5,0,2.0,0,126,1056,6,1,6,157,2,0,194,217,134,566,2,787,12,2,510,22,3,43,8,435,27,273
0,2,1,1.0,12.0,31.0,12.0,40.0,40.0,124.0,1,6,12.0,0,174,1180,1015,9,0,323,1,1,880,128,472,5,3,459,0,4,86,123,1,146,2,547,19,356
1,47,0,49.0,0.0,15913.0,120.0,12.0,9.0,54.0,5,1,4.0,43,149,741,472,1,3,349,2,1,48,707,983,412,2,549,88,8,72,95,2,420,0,174,0,149
0,40,5,7.0,16.0,177.0,17.0,65.0,26.0,34.0,1,2,16.0,33,51,1006,812,1,3,736,2,1,262,501,1126,627,2,10,330,8,492,123,1,1068,2,560,19,356
0,47,59,4.0,8.062697910069664,150799.0,146.92563081009297,13.710388247639035,14.0,126.76285414480587,5,30,11.784673844205193,0,77,512,181,1,5,242,2,0,300,856,1127,367,3,84,496,7,263,68,2,851,7,174,0,149
0,8,-1,15.0,22.0,237.0,69.0,8.0,24.0,23.0,1,1,23.0,0,31,642,632,1,5,859,2,1,296,187,1233,769,13,442,1084,8,84,22,3,992,11,84,0,263
1,3,8,19.0,21.0,139.0,25.0,3.0,22.0,24.0,1,1,24.0,33,150,1188,570,11,0,335,2,1,194,609,826,304,19,815,698,6,251,22,3,679,3,693,3,455
1,0,92,18.0,14.0,4236.0,51.0,5.0,9.0,75.0,0,1,14.0,0,126,1245,555,11,3,4,2,1,452,323,1237,292,2,757,195,8,2,22,0,902,0,66,27,410
0,47,4,33.079354838709676,8.062697910069664,1572.0,146.92563081009297,0.0,17.0,55.0,5,0,11.784673844205193,0,131,563,1038,11,3,291,2,1,194,309,1001,438,3,603,211,5,392,145,3,505,8,188,1,28
0,47,50,3.0,6.0,3515.0,39.0,26.0,7.0,60.0,5,3,6.0,57,62,157,1024,5,6,499,2,1,415,285,596,513,3,70,524,8,283,123,1,377,0,668,19,356
0,47,22,5.0,3.0,33228.0,95.0,2.0,4.0,38.0,5,0,3.0,26,37,1113,532,1,5,342,17,1,808,817,552,594,3,701,274,4,176,97,0,77,7,303,28,9
1,7,361,1.0,0.0,5.0,0.0,7.0,0.0,0.0,3,3,0.0,0,147,839,677,1,3,413,2,1,144,406,764,646,2,719,743,8,76,22,0,784,1,479,0,15
0,47,-1,154.0,8.062697910069664,24444.0,146.92563081009297,13.710388247639035,8.0,126.76285414480587,5,30,11.784673844205193,0,126,506,555,23,3,107,2,1,187,574,1018,168,9,451,1001,8,2,22,0,697,1,66,27,329
1,2,56,33.079354838709676,1.0,1.0,1.0,2.0,1.0,1.0,1,1,0.0,36,13,907,872,1,3,917,2,1,194,649,1084,535,13,594,77,6,106,123,1,584,1,531,19,356
0,47,56,5.0,2.0,9201.0,5.0,6.0,5.0,5.0,5,3,2.0,0,12,1151,940,1,4,851,2,1,818,180,358,314,13,273,896,8,188,186,3,1039,0,472,27,515
1,2,24,20.0,10.0,1.0,2.0,6.0,16.0,213.0,1,2,2.0,0,193,645,209,1,6,1132,2,1,647,323,1028,292,13,160,1145,8,532,22,3,1077,0,66,27,252
1,0,-1,4.0,1.0,1643.0,17.0,53.0,2.0,233.0,0,7,1.0,0,247,1142,740,1,5,1145,2,1,11,580,815,279,3,504,493,8,144,57,2,525,1,631,27,539
0,1,0,45.0,15.0,15.0,10.0,5.0,13.0,240.0,1,4,10.0,0,37,882,555,7,3,22,2,1,401,184,1052,286,2,48,912,8,285,163,0,471,1,66,27,405
0,0,43,1.0,1.0,1399.0,14.0,1.0,14.0,14.0,0,1,1.0,0,247,286,996,11,4,1146,2,1,223,873,497,307,2,247,591,7,144,115,2,311,0,59,27,326
0,47,45,3.0,2.0,39378.0,248.0,5.0,3.0,224.0,5,0,2.0,18,11,633,872,1,3,660,2,1,83,234,760,353,13,80,216,8,309,22,3,1062,1,531,3,538
0,0,1,33.079354838709676,1.0,4.0,146.92563081009297,0.0,1.0,30.0,0,0,1.0,56,96,1070,819,11,6,720,2,1,260,465,1078,216,2,417,621,1,527,123,1,1,0,162,19,356
0,47,1,15.0,10.0,31980.0,56.0,0.0,22.0,35.0,5,0,22.0,0,131,1175,230,1,3,127,34,1,359,432,89,351,2,149,176,3,392,137,3,103,10,142,1,83
0,47,17,13.0,5.0,11675.0,146.92563081009297,0.0,5.0,26.0,5,0,5.0,33,74,1070,819,1,6,382,5,1,194,876,1078,697,9,398,621,5,387,123,1,1,3,162,19,356
0,0,25,3.0,8.062697910069664,3098.0,138.0,2.0,0.0,337.0,0,2,11.784673844205193,0,12,880,164,1,0,995,2,1,299,264,752,540,13,273,515,8,188,98,3,107,1,345,27,114
0,47,13,33.079354838709676,2.0,11911.0,146.92563081009297,0.0,14.0,1.0,5,0,3.0,33,215,892,872,9,3,925,17,1,194,329,780,790,3,323,641,1,89,123,1,1002,0,531,19,356
1,47,2,7.0,7.0,14678.315844700945,146.92563081009297,0.0,7.0,18.0,5,0,7.0,33,51,962,217,6,2,633,2,0,194,872,367,345,13,535,1146,2,28,123,1,963,0,543,19,356
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,0.0,3.0,4.0,5,0,11.784673844205193,0,51,1138,435,1,3,968,15,0,194,391,301,312,2,40,1128,2,487,123,1,1154,8,547,19,356
1,47,0,3.0,8.062697910069664,20424.0,84.0,3.0,2.0,84.0,5,1,11.784673844205193,33,12,980,201,1,3,382,5,1,827,876,72,697,2,185,738,0,188,44,2,925,0,174,27,149
0,1,1,49.0,9.0,10.0,10.0,1.0,9.0,9.0,1,1,9.0,33,120,552,961,1,3,137,2,1,194,859,682,454,13,101,926,4,490,30,3,675,1,174,8,149
0,47,850,47.0,3.0,166044.0,146.92563081009297,13.710388247639035,4.0,126.76285414480587,5,30,3.0,0,10,766,1002,1,3,867,2,0,238,160,843,738,2,218,866,1,222,123,1,19,2,573,19,356
1,47,645,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,26,51,703,490,1,3,963,17,0,194,797,1139,758,2,134,466,2,228,123,1,414,0,123,19,356
0,47,1,12.0,5.0,40766.0,146.92563081009297,0.0,12.0,150.0,5,0,12.0,39,243,1287,537,1,3,868,2,1,513,536,1081,584,2,480,595,1,187,123,1,920,0,308,19,356
1,0,284,2.0,1.0,9064.0,609.0,13.0,9.0,65.0,0,6,1.0,33,131,347,935,1,3,817,30,1,222,432,249,351,2,149,688,8,392,26,3,703,10,359,1,319
1,2,1,7.0,2.0,110.0,10.0,5.0,14.0,45.0,1,2,9.0,0,158,1070,819,1,3,28,2,1,29,175,1078,276,8,168,621,8,44,123,1,1,0,162,19,356
0,47,1,11.0,1.0,51841.0,146.92563081009297,0.0,5.0,4.0,5,0,1.0,0,53,942,683,9,3,775,2,0,564,515,753,35,13,115,545,1,468,22,0,1043,1,450,1,159
0,47,68,2.0,6.0,10575.0,87.0,2.0,42.0,75.0,5,1,33.0,0,42,69,303,1,6,224,2,1,734,676,241,247,2,85,290,0,240,123,1,448,2,436,19,356
0,1,610,8.0,5.0,63.0,23.0,4.0,20.0,109.0,1,3,11.0,0,215,907,872,1,3,720,5,1,294,465,1084,216,3,161,77,0,252,123,1,584,0,531,19,356
1,0,1,1.0,8.062697910069664,1440.0,61.0,13.0,48.0,200.0,0,4,11.784673844205193,0,91,451,316,1,6,1029,5,1,14,410,257,653,3,670,567,8,404,25,3,984,7,716,17,312
0,47,2,33.079354838709676,15.0,31952.0,519.0,1.0,15.0,32.0,5,0,15.0,18,13,907,872,1,6,607,2,1,174,58,1084,803,13,594,77,0,106,123,1,584,0,531,19,356
0,47,64,3.0,2.0,25928.0,1526.0,22.0,3.0,3.0,5,2,2.0,0,149,1051,174,0,3,306,2,1,433,707,349,412,13,568,636,6,72,49,3,1063,0,448,27,502
1,13,7,3.0,4.0,251.0,32.0,13.0,21.0,32.0,1,1,7.0,33,31,760,60,1,3,45,17,1,194,624,903,620,13,263,207,4,49,22,3,177,1,268,0,549
0,0,1,33.079354838709676,8.062697910069664,5647.0,194.0,2.0,5.0,166.0,0,1,11.784673844205193,0,103,633,872,1,3,101,5,1,662,685,760,405,13,66,216,8,440,123,1,1062,7,531,19,356
0,0,1,49.0,8.0,4281.0,217.0,3.0,21.0,42.0,0,1,8.0,0,12,745,179,1,3,618,5,1,727,454,298,252,2,185,629,0,188,17,2,354,2,174,27,149
1,4,1,23.0,21.0,2.0,0.0,7.0,23.0,72.0,1,3,0.0,0,51,1003,865,9,5,795,2,1,889,482,449,106,2,520,436,8,305,123,1,937,2,114,19,356
0,47,41,2.0,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,0,4,613,651,1,3,633,5,0,194,872,1218,345,13,328,915,2,40,22,0,755,0,131,28,378
1,3,28,4.0,10.0,0.0,0.0,8.0,2.0,58.0,2,3,0.0,27,149,16,717,1,3,349,37,1,433,707,1173,412,2,549,327,8,72,69,3,771,0,407,0,467
0,1,982,17.0,12.0,151.0,17.0,28.0,28.0,284.0,1,7,13.0,0,30,831,552,11,1,802,2,1,80,557,1043,369,13,687,684,8,493,167,3,948,1,363,24,495
0,47,1,33.079354838709676,8.062697910069664,408487.0,146.92563081009297,0.0,0.0,22.0,5,0,11.784673844205193,0,28,576,579,1,4,517,2,0,702,59,361,680,13,537,186,0,439,22,0,690,1,25,24,339
1,10,5,21.0,27.0,1.0,4.0,11.0,32.0,32.0,1,2,4.0,43,186,686,87,1,0,60,2,1,698,269,950,420,2,35,575,8,215,64,3,853,2,196,0,448
0,47,7,5.0,7.0,3604.0,174.0,4.0,7.0,56.0,5,1,7.0,1,181,661,775,1,3,355,2,1,167,464,1155,86,13,555,17,8,123,22,3,1055,0,639,0,228
1,1,683,49.0,4.0,165.0,17.0,3.0,23.0,23.0,1,2,13.0,0,76,270,118,1,5,725,17,1,194,656,1091,254,13,177,152,0,155,128,3,10,1,174,23,149
0,2,49,1.0,4.0,311.0,13.0,2.0,10.0,12.0,1,1,4.0,26,10,766,1002,1,3,882,17,1,265,441,843,29,13,619,866,0,280,123,1,19,0,573,19,356
0,0,0,10.0,8.0,4904.0,120.0,5.0,19.0,168.0,0,2,8.0,17,166,1277,492,11,3,918,2,1,60,183,485,663,3,391,68,8,54,22,0,1178,11,372,17,323
0,0,45,31.0,17.0,4445.0,51.0,2.0,17.0,48.0,0,1,17.0,0,112,839,677,11,3,636,2,1,319,240,764,164,13,531,743,1,319,22,0,784,0,479,7,174
0,47,20,23.0,22.0,1501.0,22.0,5.0,20.0,22.0,5,2,22.0,0,120,624,109,11,4,732,2,1,897,717,1232,461,14,397,726,8,490,22,2,1000,0,338,20,248
0,47,40,3.0,5.0,7332.0,245.0,9.0,8.0,85.0,5,1,8.0,0,51,321,816,28,3,1155,2,1,74,372,1020,364,14,190,1149,8,514,123,1,627,0,633,19,356
0,0,0,39.0,8.0,20077.0,146.92563081009297,0.0,10.0,8.0,0,0,8.0,0,150,1275,1036,1,0,116,17,1,829,796,237,215,13,83,257,7,251,64,2,148,8,295,3,277
0,1,15,33.079354838709676,2.0,5.0,4.0,1.0,2.0,2.0,1,1,2.0,0,42,601,582,1,5,723,2,1,343,613,942,753,2,85,462,7,240,123,1,166,1,436,19,356
0,47,39,16.0,24.0,4.0,146.92563081009297,0.0,26.0,110.0,5,0,1.0,43,10,766,1002,1,3,820,2,1,194,522,843,105,13,619,866,4,280,123,1,19,0,573,19,356
0,0,1028,33.079354838709676,1.0,843.0,11.0,124.0,10.0,53.0,0,7,1.0,0,51,995,563,1,1,75,17,1,597,279,1040,262,13,111,153,8,105,123,1,283,7,543,19,356
1,3,9,3.0,5.0,787.0,78.0,15.0,45.0,245.0,1,2,5.0,5,168,52,639,1,5,1155,17,1,447,372,943,364,14,779,423,8,69,123,1,1100,0,432,19,356
0,47,0,1.0,1.0,14400.0,345.0,1.0,5.0,223.0,5,1,1.0,69,215,633,872,1,3,684,2,1,194,277,760,22,3,161,216,7,252,123,1,1062,0,531,19,356
0,4,135,33.079354838709676,2.0,1.0,0.0,18.0,2.0,59.0,1,7,0.0,33,138,839,677,11,3,361,17,1,388,876,764,697,8,377,743,4,472,123,1,784,0,479,19,356
1,13,1,24.0,11.0,1.0,0.0,13.0,11.0,11.0,2,2,0.0,0,149,190,589,0,3,349,2,1,390,707,729,412,13,568,131,8,72,124,3,519,7,174,18,149
0,47,520,33.079354838709676,1.0,36139.0,146.92563081009297,13.710388247639035,3.0,126.76285414480587,5,30,1.0,33,243,416,537,1,3,833,2,0,488,908,3,331,2,799,630,7,187,123,1,666,2,308,19,356
0,47,15,28.0,3.0,4553.0,106.0,10.0,3.0,79.0,5,3,3.0,0,12,1182,828,1,3,259,11,1,212,726,616,133,13,273,474,8,188,83,3,169,1,270,27,116
0,47,1,2.0,8.0,32077.0,521.0,5.0,24.0,464.0,5,0,8.0,56,13,907,872,9,3,977,5,1,657,784,1084,591,2,305,77,4,503,123,1,584,1,531,19,356
0,47,98,18.0,13.0,14470.0,82.0,11.0,27.0,88.0,5,3,13.0,0,12,882,555,9,4,975,17,1,194,440,1052,6,2,414,912,8,208,22,0,471,0,66,27,405
0,0,5,62.0,0.0,4625.0,92.0,20.0,13.0,198.0,0,4,8.0,27,12,882,555,6,3,582,2,1,179,566,1052,204,9,684,912,4,208,163,0,471,11,66,27,405
0,47,1,4.0,1.0,112881.0,1755.0,0.0,4.0,92.0,5,0,1.0,13,201,565,367,0,3,266,2,0,164,159,772,544,2,734,587,4,42,22,2,856,0,710,1,366
0,0,1,86.0,3.0,8975.0,252.0,6.0,2.0,8.0,0,1,3.0,33,37,839,677,1,1,108,11,1,389,369,764,63,2,48,743,4,285,22,0,784,0,479,28,87
1,47,71,33.079354838709676,8.062697910069664,30359.0,382.0,0.0,3.0,263.0,5,0,11.784673844205193,33,146,433,508,11,3,60,2,1,250,269,514,420,8,490,730,8,236,123,1,92,2,610,19,356
0,1,6,9.0,24.0,542.0,97.0,1.0,44.0,87.0,1,1,75.0,0,215,633,872,1,3,1079,2,1,284,444,760,467,2,156,216,7,252,123,1,1062,0,531,19,356
0,6,300,33.079354838709676,2.0,5.0,2.0,6.0,2.0,2.0,1,1,2.0,0,19,834,724,1,3,535,2,1,623,432,95,351,13,699,880,0,25,123,1,865,2,565,19,356
0,47,1,15.0,16.0,25755.0,647.0,3.0,17.0,34.0,5,1,16.0,0,13,633,872,1,3,1163,17,1,194,250,760,341,2,596,216,7,106,123,1,1062,0,531,19,356
0,47,-1,33.079354838709676,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,33,130,1027,211,1,3,963,5,0,194,797,984,758,3,381,213,2,312,22,0,306,0,187,0,316
0,2,1,6.0,11.0,10.0,11.0,20.0,38.0,188.0,1,8,11.0,0,120,610,35,1,0,22,2,1,547,184,4,286,2,77,750,8,490,64,2,235,2,61,27,501
1,10,1,1.0,1.0,59.0,1.0,103.0,21.0,182.0,2,14,1.0,26,51,1025,132,1,3,1006,1,1,194,705,951,698,13,582,797,8,173,123,1,416,2,159,19,356
0,1,625,4.0,4.0,361.0,18.0,1.0,18.0,18.0,1,1,4.0,0,141,170,71,1,3,150,11,1,839,274,724,330,2,189,345,7,59,123,1,461,0,559,19,356
0,0,31,33.079354838709676,8.062697910069664,9014.0,255.0,1.0,0.0,4.0,0,1,11.784673844205193,0,220,874,421,1,5,399,17,1,199,46,915,814,13,195,224,8,356,123,1,321,0,431,19,356
1,0,806,33.079354838709676,8.062697910069664,1752.0,142.0,2.0,0.0,50.0,0,1,11.784673844205193,0,31,143,857,11,3,839,2,1,157,195,248,84,14,707,135,0,84,22,3,785,0,432,0,530
1,47,-1,33.079354838709676,8.062697910069664,28998.0,48.0,2.0,0.0,1.0,5,2,11.784673844205193,0,51,839,677,1,2,915,2,1,157,195,764,84,3,567,743,8,146,123,1,784,0,479,19,356
0,0,1,60.0,21.0,1490.0,83.0,62.0,42.0,836.0,0,19,21.0,0,126,1174,555,1,3,422,2,1,514,233,381,625,3,47,789,6,2,22,0,637,7,66,27,410
0,47,463,5.0,3.0,9889.0,64.0,5.0,3.0,64.0,5,1,3.0,15,37,1023,522,1,5,415,30,1,863,712,936,477,14,343,898,0,285,192,2,972,1,288,27,19
0,47,1,6.0,1.0,6575.0,146.92563081009297,0.0,1.0,1.0,5,0,1.0,0,199,110,713,6,4,170,5,1,315,382,48,514,13,279,456,1,405,72,3,695,0,174,28,149
1,36,-1,33.079354838709676,8.062697910069664,223.0,51.0,153.0,40.0,124.0,2,7,11.784673844205193,0,149,81,30,1,3,306,2,1,48,707,930,412,13,568,582,3,72,22,2,750,0,667,18,168
1,2,1,16.0,21.0,2.0,19.0,2.0,24.0,21.0,1,1,17.0,33,52,852,595,1,3,579,2,1,817,179,901,548,2,732,197,0,517,22,0,1131,0,436,0,353
0,47,146,5.0,5.0,25.0,9.0,8.0,8.0,17.0,5,2,5.0,33,51,967,722,1,5,1095,2,1,319,255,882,488,2,114,973,8,310,123,1,52,1,625,19,356
0,2,5,66.0,2.0,1303.0,102.0,21.0,46.0,169.0,0,4,27.0,0,51,702,460,9,3,915,5,1,157,195,1089,84,13,608,887,8,94,123,1,346,0,543,19,356
0,47,1,1.0,8.062697910069664,4501.0,191.0,7.0,0.0,216.0,5,3,11.784673844205193,7,12,882,555,1,3,206,17,1,620,590,1052,764,13,153,912,3,208,163,0,471,0,66,27,405
0,0,2,14.0,9.0,7699.0,425.0,1.0,48.0,155.0,0,1,46.0,63,13,907,872,1,5,1027,2,1,327,188,1084,62,13,411,77,7,503,123,1,584,1,531,19,356
1,47,6,6.0,8.062697910069664,33220.0,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,33,12,669,458,1,4,360,2,0,25,22,324,193,2,185,1040,7,188,147,0,246,0,66,27,406
0,47,41,1.0,1.0,31824.0,331.0,5.0,6.0,104.0,5,1,1.0,33,74,1070,819,9,3,361,2,1,420,876,1078,697,9,398,621,3,387,123,1,1,0,162,19,356
0,0,48,11.0,1.0,13819.0,146.92563081009297,13.710388247639035,1.0,126.76285414480587,0,30,1.0,0,225,839,677,1,1,1080,2,1,220,888,764,322,15,248,743,8,456,123,1,784,1,479,19,356
0,0,52,33.079354838709676,1.0,2895.0,28.0,28.0,4.0,23.0,0,1,1.0,0,212,20,819,1,3,1138,5,1,194,751,679,793,13,800,244,8,127,123,1,1094,7,162,19,356
0,47,14,10.0,9.0,7269.0,73.0,2.0,9.0,91.0,5,2,9.0,0,139,926,727,1,5,487,2,1,194,208,846,176,2,147,284,0,345,22,3,709,0,236,3,157
1,47,2,33.079354838709676,0.0,40569.0,146.92563081009297,0.0,5.0,50.0,5,0,2.0,0,103,892,872,11,5,1029,17,1,393,410,780,653,13,792,641,8,242,123,1,1002,7,531,19,356
0,47,36,5.0,5.0,82198.0,146.92563081009297,0.0,6.0,5.0,5,0,5.0,1,17,467,554,1,3,862,2,0,133,599,433,465,12,105,940,8,348,123,1,341,9,22,19,356
0,47,0,1.0,8.062697910069664,14678.315844700945,146.92563081009297,0.0,1.0,2.0,5,0,11.784673844205193,33,51,1003,865,1,3,69,11,0,194,452,449,336,13,52,436,2,486,123,1,937,8,114,19,356
0,0,62,19.0,7.0,3313.0,25.0,22.0,7.0,15.0,0,3,7.0,33,12,882,555,1,4,518,2,1,194,696,1052,706,9,684,912,6,208,163,0,471,0,66,27,405
0,47,1,4.0,8.062697910069664,6639.0,0.0,3.0,0.0,0.0,5,1,11.784673844205193,43,12,726,527,11,4,26,2,1,596,833,1046,797,2,185,814,0,188,131,2,1037,0,66,27,8
0,1,14,55.0,2.0,47.0,3.0,1.0,3.0,3.0,1,1,3.0,43,77,968,718,1,3,367,17,1,21,530,831,602,13,443,1012,7,263,73,3,238,1,705,0,13
0,4,-1,13.0,12.0,33.0,16.0,4.0,16.0,12.0,1,1,8.0,33,144,839,677,1,3,661,2,1,549,422,764,418,13,587,743,7,164,123,1,784,1,479,19,356
1,47,-1,33.079354838709676,8.062697910069664,17881.0,9.0,8.0,0.0,0.0,5,1,11.784673844205193,0,192,177,259,0,4,851,2,1,656,180,641,314,2,497,980,8,171,123,1,1007,0,144,19,356
1,2,0,20.0,21.0,18.0,23.0,2.0,29.0,21.0,1,1,21.0,0,51,1009,674,1,5,951,17,1,150,201,1024,345,2,597,71,8,329,123,1,554,0,358,19,356
0,1,1,42.0,31.0,122.0,41.0,1.0,34.0,34.0,1,1,32.0,0,12,1165,711,9,5,383,2,1,63,792,598,689,2,185,251,7,188,186,3,165,10,174,27,149
0,2,181,83.0,3.0,187.0,129.0,2.0,17.0,15.0,1,1,15.0,26,66,1266,176,1,3,326,17,1,739,127,489,214,13,730,817,0,88,123,1,575,1,547,19,356
0,0,14,4.0,8.062697910069664,4907.0,11.0,19.0,0.0,55.0,0,2,11.784673844205193,0,11,633,872,1,3,584,34,1,194,435,760,607,3,311,216,5,309,22,3,1062,0,531,3,299
0,47,-1,0.0,8.062697910069664,14678.315844700945,146.92563081009297,13.710388247639035,0.0,126.76285414480587,5,30,11.784673844205193,33,51,131,942,9,3,633,2,0,194,872,543,345,13,109,691,2,353,123,1,227,0,262,19,356
0,47,76,4.0,4.0,237.0,146.92563081009297,0.0,3.0,4.0,5,0,4.0,33,31,829,682,1,6,282,2,1,230,465,267,216,13,631,55,1,447,22,3,597,0,67,0,208
1,8,0,4.0,14.0,4.0,1.0,15.0,37.0,131.0,1,3,1.0,0,110,141,25,1,3,154,17,1,646,478,400,490,13,627,61,8,78,123,1,144,7,271,19,356
0,0,20,34.0,8.062697910069664,1867.0,34.0,1.0,3.0,30.0,0,1,11.784673844205193,0,112,46,51,1,3,476,17,1,891,237,1049,387,2,546,916,7,319,22,0,116,0,580,0,378
0,6,0,15.0,4.0,0.0,3.0,6.0,6.0,4.0,1,1,3.0,0,149,582,16,9,3,349,2,1,48,707,548,412,13,568,72,8,72,68,2,1135,0,174,27,149
1,10,122,2.0,2.0,54.0,3.0,166.0,11.0,174.0,1,15,3.0,0,51,126,752,1,5,147,2,1,354,419,347,282,13,235,644,8,103,123,1,1104,0,543,19,356
0,47,32,16.0,6.0,127316.0,146.92563081009297,0.0,6.0,6.0,5,0,6.0,26,181,661,775,1,3,1033,2,0,644,360,1155,148,13,555,17,0,123,22,3,1055,1,639,0,228
